date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
2020-09-30,0.005697548095793925,0.008007018191575455,-0.03206099373407656,0.0,-0.4437844329328315,-0.3592066068618377,-0.17645262773807588,-0.04353630273876796,-0.4029682540936578,0.22541221642605505,0.3032909194181487,0.4607115654838329
2020-10-01,-0.05887466365653704,-0.06305526825865687,0.01603049686703828,0.0,-0.3487695327713395,-0.4225248544208439,0.016233641751903005,-0.009202795700877675,-0.42324820341545255,-0.3170205269902833,0.06339279753824299,0.20884525703326054
2020-10-02,-0.05317711556074306,-0.056049127341028404,0.0,-0.16302128809919558,-0.3529006153870565,-0.4225248544208439,0.07375719839451572,-0.006607135374989359,-0.4638081020590421,0.10374505902425953,0.2198480944164424,0.3748480512393196
2020-10-03,-0.021840601033876694,-0.026022809122620394,0.04809149060111473,0.32604257619839117,-0.44584997424069,-0.5229074420143902,-0.6913413954777812,0.007934461678000604,-0.4638081020590421,0.615761013090149,0.8630532038045954,0.6038174225580217
2020-10-04,0.04368120206775328,0.04503947732761221,0.01603049686703828,-0.32604257619839117,-0.5739135353279183,-0.5785039520662005,-0.5914692081780303,0.00985171078234981,-0.4840880513808368,-0.33729838655724925,0.5779568850487653,0.3233299426926116
2020-10-05,-0.0123446875408868,-0.012010527287363182,-0.01603049686703828,0.32604257619839117,-0.44584997424069,-0.3561179118589593,1.391505422342466,0.011415006205896416,-0.4638081020590421,-0.6363968151699966,0.00776424753710541,0.1458786799206175
2020-10-06,-0.07691689929321766,-0.08107105918970176,0.0,-0.16302128809919558,-0.4066046893913781,-0.4225248544208439,-0.04870092525570891,-0.001061861042408796,-0.4840880513808368,-0.08889460686191672,-0.013096458713321223,0.12298174278874728
2020-10-07,0.0,0.0010008772739469318,-0.01603049686703828,0.16302128809919558,-0.4282928731238926,-0.3731057343747903,-0.11363549226332086,0.008730857459806951,-0.4840880513808368,0.012494690972912887,0.05991601316317186,0.20312102275029306
2020-10-08,0.0028487740478969625,0.005004386369734659,-0.03206099373407645,-0.16302128809919558,-0.4468827448946193,-0.3314083518359325,-0.1079890081757024,-0.00893733044027556,-0.4435281527372473,-0.3626457110159566,-0.2043195993422316,-0.08309069139808449
2020-10-09,0.025638966431072552,0.028024563670514313,-0.01603049686703828,0.4890638642975869,-0.42106347854638776,-0.4039926844035738,0.20468504817616795,0.0061941894140523646,-0.42324820341545255,0.1595091728334158,-0.009619674338250077,0.1287059770717149
2020-10-10,0.001899182698597901,-0.0010008772739471539,0.04809149060111473,-0.6520851523967826,-0.4778658645124971,-0.4688552794640191,-0.7862729092008659,-0.004335932589836666,-0.4029682540936578,-0.1193113962123656,-0.051341086839103336,-0.30061159415085154
2020-10-11,0.07311853389602174,0.07706755009391408,0.0,0.0,-0.5739135353279183,-0.5862256895733964,-0.6055854183970764,-0.006223685554119118,-0.4029682540936578,0.8134701438680666,0.7274586131768224,0.4664357997668005
2020-10-12,0.029437331828268576,0.03002631821840801,0.01603049686703828,0.0,-0.4871608003978604,-0.3576622593603985,1.4349127687660328,-0.0037460097884985943,-0.4029682540936578,-0.7986196917057239,-0.033957164963747864,0.10008480565687712
2020-10-13,-0.03133651452686648,-0.035030704588142725,0.03206099373407656,0.32604257619839117,-0.4303584144317511,-0.3545735643575201,-0.08222692452594335,-0.0054862820524461675,-0.3624083554500685,-0.002713703702311554,0.02514816941246089,0.1630513827695202
2020-10-14,-0.07121935119742384,-0.07306404099812619,-0.03206099373407656,0.0,-0.3477367621174102,-0.3653839968675944,-0.15210216511022134,-0.012801324789041724,-0.3624083554500685,0.04798094521510324,0.1294517006645938,0.27753606842887124
2020-10-15,-0.007596730794391826,-0.008007018191575455,0.0,0.0,-0.3880148176206514,-0.40244833690213455,-0.03987829386880515,-0.0025366680457545865,-0.4029682540936578,-0.17507551002152189,0.03210173816260306,0.16877561705248773
2020-10-16,0.001899182698598012,0.0020017545478938636,0.0,0.32604257619839133,-0.4189979372385293,-0.388549209389182,0.16939452262855278,-0.0035100406679631213,-0.3826883047718633,0.2862457951269528,0.351965900669144,0.5122296740305409
2020-10-17,-0.004747956746494975,-0.0030026318218407955,-0.03206099373407645,-0.16302128809919558,-0.4675381579732045,-0.4719439744668975,-0.639817228178263,0.008170430798535966,-0.4029682540936578,0.605622083306666,0.998647794432368,0.7354748110662754
