,date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
539,2021-10-22,-1.2545598617006948,-1.279862364068961,-0.6799668227739445,-0.654762020838477,-0.5770118472897061,-0.6202013346050582,0.156240833968367,-0.09414431716701101,-1.0519266323910887,0.07839773456555212,0.4562694319212769,0.626714359689892
540,2021-10-23,-1.2555094530499937,-1.281864118616855,-0.6639363259069062,-0.654762020838477,-0.620388214754735,-0.6310117671151325,-0.39923203815109576,-0.10912835632100439,-1.0519266323910887,1.5282646936036153,2.0242991850783416,1.748664279151532
541,2021-10-24,-1.2574086357485916,-1.2838658731647488,-0.6639363259069062,-0.8177833089376726,-0.592503407098645,-0.6433665471266459,-1.2638499140676673,-0.11198948190749519,-1.0519266323910887,-0.3727846407994396,1.6348993350703789,1.3651405821927063
542,2021-10-25,-1.2678541405908805,-1.2928737686302711,-0.6959973196409828,-0.32871944464008573,-0.5708152233661306,-0.63564480961945,0.21129405382264665,-0.1049694005715694,-1.0722065817128834,-1.0825097256432468,0.4006408819201393,0.5637477825772489
543,2021-10-26,-1.3077369772614378,-1.3319079823142017,-0.7440888102420975,-0.00267686844169447,-0.5418976450561113,-0.618656987103619,0.3323405564509667,-0.11116358998562176,-1.0722065817128834,-0.21056176426371223,0.2615695069172954,0.41491769122009253
544,2021-10-27,-1.3143841167065307,-1.3379132459578833,-0.7601193071091358,-0.49174073273928137,-0.5852740125211402,-0.6263787246108149,0.06483837280004372,-0.10992475210281107,-1.0722065817128834,0.05305041010684472,0.37978017566971267,0.5408508454453786
545,2021-10-28,-1.3124849340079328,-1.3349106141360425,-0.7761498039761741,-0.32871944464008573,-0.5966344897143621,-0.6202013346050582,-0.17513720092373944,-0.12004192814576331,-1.0722065817128834,-0.08382514197017524,0.36239625379435714,0.5236781425964759
546,2021-10-29,-1.3248296215488196,-1.3469211414234057,-0.7921803008432122,1.138472148252675,3.593316053276649,-0.6217456821064974,0.06448546754456756,-0.1283893357847006,-1.0722065817128834,0.3369404440443676,0.7552728881773912,0.9472714795360749
547,2021-10-30,-1.3343255350418095,-1.356929914162875,-0.7921803008432122,-0.00267686844169447,-0.6110932788693717,-0.6248343771093757,-0.5368650877867949,-0.1432258942383594,-1.0722065817128834,1.1277769671560385,1.9999616944528442,1.725767342019662
548,2021-10-31,-1.3343255350418095,-1.356929914162875,-0.7921803008432122,-0.8177833089376726,-0.6193554441008058,-0.6479995896309634,-1.2666731561114766,-0.1462639966652518,-1.0722065817128834,-0.4843128684177522,1.4610601163168242,1.1934135537036796
549,2021-11-01,-1.3495189966305932,-1.372943950546026,-0.7921803008432122,-0.654762020838477,-0.588372324482928,-0.6217456821064974,-0.026916993623755724,-0.18033203844253978,-1.0722065817128834,-0.8797311299735877,0.5014676287972011,0.6725082339536324
550,2021-11-02,-1.359014910123583,-1.3829527232854955,-0.7921803008432122,-0.654762020838477,-0.6131588201772302,-0.6248343771093757,0.4791491427290458,-0.16056962459770607,-1.0722065817128834,-0.1700060451297804,0.4006408819201393,0.5694720168602164
551,2021-11-03,-1.355216544726387,-1.3789492141897075,-0.7921803008432122,-0.32871944464008573,-0.6255520680243813,-0.6263787246108149,-0.9772908466210322,-0.3327090980282277,-1.0722065817128834,1.4015280713100784,1.8295992600743602,1.559764547813603
552,2021-11-04,-1.3685108236165728,-1.390959741477071,-0.8242412945772888,-0.49174073273928137,-0.5987000310222206,-0.6263787246108149,0.02601879469766703,-0.2898512065109987,-1.0722065817128834,-1.2041768830450423,0.40411766629521045,0.5694720168602164
553,2021-11-05,-1.3827546938560575,-1.4059729005862749,-0.8242412945772888,-0.654762020838477,-0.5739135353279183,-0.6263787246108149,0.5363197941161824,-0.22268849557863102,-1.0722065817128834,0.14430077815819137,0.6127247287994763,0.792717153895951
